# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
87300 0.0872505 4.40082
87400 0.0873505 4.48854
87500 0.0874505 4.51811
87600 0.0875505 4.45501
87700 0.0876505 4.48691
87800 0.0877505 4.46355
87900 0.0878505 4.44303
88000 0.0879505 4.53054
88100 0.0880505 4.59417
88200 0.0881505 4.49667
88300 0.0882505 4.54259
88400 0.0883505 4.46172
88500 0.0884505 4.39394
88600 0.0885505 4.40231
88700 0.0886505 4.47786
88800 0.0887505 4.64685
88900 0.0888505 4.67843
89000 0.0889505 4.66312
89100 0.0890505 4.68655
89200 0.0891505 4.65359
89300 0.0892505 4.58303
89400 0.0893505 4.56653
89500 0.0894505 4.57509
89600 0.0895505 4.58816
89700 0.0896505 4.57515
89800 0.0897505 4.6044
89900 0.0898505 4.59566
90000 0.0899505 4.70354
90100 0.0900505 4.65323
90200 0.0901505 4.63066
90300 0.0902505 4.59822
90400 0.0903505 4.65804
90500 0.0904505 4.64113
90600 0.0905505 4.53246
90700 0.0906505 4.48709
90800 0.0907505 4.60025
90900 0.0908505 4.70553
91000 0.0909505 4.71665
91100 0.0910505 4.68164
91200 0.0911505 4.6345
91300 0.0912505 4.69711
91400 0.0913505 4.7553
91500 0.0914505 4.70265
91600 0.0915505 4.6356
91700 0.0916505 4.59185
91800 0.0917505 4.56324
91900 0.0918505 4.58797
92000 0.0919505 4.63513
92100 0.0920505 4.73686
92200 0.0921505 4.69733
92300 0.0922505 4.71513
92400 0.0923505 4.67128
92500 0.0924505 4.63466
92600 0.0925505 4.72485
92700 0.0926505 4.68987
92800 0.0927505 4.59846
92900 0.0928505 4.59884
93000 0.0929505 4.64321
93100 0.0930505 4.65397
93200 0.0931505 4.62943
93300 0.0932505 4.59911
93400 0.0933505 4.58335
93500 0.0934505 4.6861
93600 0.0935505 4.65809
93700 0.0936505 4.56362
93800 0.0937505 4.58735
93900 0.0938505 4.65644
94000 0.0939505 4.66915
94100 0.0940505 4.62757
94200 0.0941505 4.5616
94300 0.0942505 4.58757
94400 0.0943505 4.60722
94500 0.0944505 4.57832
94600 0.0945505 4.56985
94700 0.0946505 4.54609
94800 0.0947505 4.60443
94900 0.0948505 4.66642
95000 0.0949505 4.58372
95100 0.0950505 4.48019
95200 0.0951505 4.53845
95300 0.0952505 4.61969
95400 0.0953505 4.51333
95500 0.0954505 4.36469
95600 0.0955505 4.3921
95700 0.0956505 4.55098
95800 0.0957505 4.55585
95900 0.0958505 4.3819
96000 0.0959505 4.30599
96100 0.0960505 4.24799
96200 0.0961505 4.18835
96300 0.0962505 4.04446
96400 0.0963505 4.01254
96500 0.0964505 4.05882
96600 0.0965505 4.12921
96700 0.0966505 4.05131
96800 0.0967505 3.95868
96900 0.0968505 3.94271
97000 0.0969505 3.98776
97100 0.0970505 3.92896
97200 0.0971505 3.90889
97300 0.0972505 3.85259
97400 0.0973505 3.88106
97500 0.0974505 3.81332
97600 0.0975505 3.70838
97700 0.0976505 3.61425
97800 0.0977505 3.70816
97900 0.0978505 3.78937
98000 0.0979505 3.86519
98100 0.0980505 3.73466
98200 0.0981505 3.66337
98300 0.0982505 3.69909
98400 0.0983505 3.66729
98500 0.0984505 3.5429
98600 0.0985505 3.47027
